name,address,loc_id,latitude&longitude,pcb_count
"アミパラここじゃ","広島県 東広島市 西条町下見 6-10-19","vMSJWICCeH0hDokFxKFQ5w","","","3"
"GiGO 海田","広島県 安芸郡海田町 南大正町 3-35","FkOq794-dQWj-3zukTVASg","","","3"
"namcoフジグラン広島","広島県 広島市中区 宝町 2-1　フジグラン広島3F","pSwE20YodEuDlhAj4D7Dqg","","","2"
"タイトーステーション広島本通","広島県 広島市中区 本通 3-5　せらかぐ本通ビル","JRMqlEd_DzbVUtTDs5sFAw","","","2"
"タイトーステーション広島紙屋町","広島県 広島市中区 紙屋町 2-2-21","cQGAGO_mbM4gUa2lIstiWA","","","2"
"ふぇすたらんど五日市","広島県 広島市佐伯区 八幡 1-24-17　サンリブ五日市2F","aFPjrpdcDlhrPG9LvAJfxA","","","2"
"モーリーファンタジー楽々園","広島県 広島市佐伯区 楽々園 4-444-15　イオンタウン楽々園2F","uXiTcu4sx6I0WZLIPfJ1Zw","","","2"
"タイトーステーションゆめタウンみゆき","広島県 広島市南区 宇品西 6-7-14　ゆめタウンみゆき2F","h0DPRmb1DrRkJxmBukcogQ","","","2"
"タイトーステーションビックカメラ広島駅前","広島県 広島市南区 松原町 5-1　ビックカメラ広島店ビルB2F","98x7OXTTZ38SqWwGJlLvrQ","","","2"
"namcoフジグラン高陽","広島県 広島市安佐北区 亀崎 1-1-6　フジグラン高陽3F","zHzYj1J27ZZ-X-g3iM6-OA","","","2"
"ふぇすたらんど可部","広島県 広島市安佐北区 可部 7-4-13　山陽マルナカ可部店2F","Q7opp5ftHr7W2hJbjJNKOQ","","","2"
"タイトーステーションフジグラン緑井","広島県 広島市安佐南区 緑井 1-5-2　フジグラン緑井3F","BXBc5ejPuo9rsU13PnBdAA","","","2"
"アミパラフォレオ広島東","広島県 広島市東区 温品 1-3-2　フォレオ広島東1F","fyLbhPQdnSUE5viIzpao0g","","","2"
"GiGO LECT広島","広島県 広島市西区 扇 2-1-45　LECT 2F","nlcAOW39k6fqF18DK5Tftw","","","2"
"GiGO アルパーク北棟","広島県 広島市西区 草津南 4-7-1　アルパーク北棟2F","rGidToOvzpywKhwJBBCZ-w","","","2"
"アピナ広島アルパーク","広島県 広島市西区 草津新町 2-27-14　アルパーク東棟3F","uzvOXh7G_kmsFVB7QwMH5Q","","","2"
"アミパラ広島","広島県 広島市西区 西観音町 3-17","ikPCRl_Le62XPNO8OCsyQg","","","2"
"namcoフジグラン三原","広島県 三原市 円一町 1-1-7　フジグラン三原2F","olbOa17rFIe1JBr8k7RuLA","","","2"
"モーリーファンタジー三原","広島県 三原市 城町 2-13-1　イオン三原SC　イオン三原店2F","xCqVaYA3yArssbFb4Chgig","","","2"
"namcoフジグラン尾道","広島県 尾道市 東尾道 19-7　フジグラン尾道3F","k6HDHLs3OYPmqexqG01KdQ","","","2"
"アミパラ東尾道","広島県 尾道市 高須町 5688","x0KwM389Cd9sgjf2Zvvg8Q","","","2"
"福山メトロポリス","広島県 福山市 一文字町 24-1","gYHC-fg6iOGVqmq_cAQkXw","","","2"
"ピノッキースパティオ福山","広島県 福山市 入船町 3-1‐60　ゆめタウン福山2F","VTtnNYkSTX45we_gY36dWQ","","","2"
"ラウンドワン福山","広島県 福山市 明神町 1-9-28","LoNJo_p29uuPiX22okMdMg","","","2"
"アミパラ神辺","広島県 福山市 神辺町新道上 1-2-1　フジグラン神辺向かい","dv6Y8KZU9FWrWA75uxoj_A","","","2"
"タイトーステーションフジグラン神辺","広島県 福山市 神辺町新道上 2-10-26　フジグラン神辺3F","qX7SB2nETrprBzgZ9d2QeA","","","2"
"アピナゆめタウン学園","広島県 東広島市 西条下見 6-2-32　ゆめタウン学園店2F","uVXKJE-QFVYF_pEpZBL04A","","","2"
"アピナ東広島","広島県 東広島市 西条町助実 1229　ゆめモール西条1F","9uSuq-I-GyNLG25Rku-4yQ","","","2"
"タイトーFステーションゆめタウン東広島","広島県 東広島市 西条町土与丸 1-5-7　ゆめタウン東広島4F","0KkyZghU5MT5lygeBoov5Q","","","2"
"namcoフジグラン東広島","広島県 東広島市 西条町御薗宇 4405　フジグラン東広島内","7hEVDNyBMlm3yWf1mD6VCA","","","2"
"namcoフジグランナタリー","広島県 廿日市市 阿品 3-1-1　フジグランナタリー2F","Fni3nSVZ9vr5-RAwuaO1UQ","","","2"
"フジグラン安芸店子供の国","広島県 安芸郡坂町 北新地 2-3-30　フジグラン安芸2F","otwXF7sERVkXIgne5fZ6Fw","","","2"
"モーリーファンタジー広島府中","広島県 安芸郡府中町 大須 2-1-1　イオンモール広島府中　イオン広島府中店2F","DZC_GACI8PWHDlTUCjbk2w","","","2"
"namco広島紙屋町","広島県 広島市中区 大手町 2-3-3　大手町ナルミヤビル1F","uCFR-jCkHNPDpH6omPZWtA","","","1"
"プリフェスタサンモール","広島県 広島市中区 紙屋町 2-2-18　サンモール3F","DDSjb6f4TA0li9xUnZyn9Q","","","1"
"モーリーファンタジー宇品","広島県 広島市南区 宇品東 6-1-15　イオン宇品SC　イオン宇品店2F","J4aQqI7A7LutlsgZakq1kg","","","1"
"楽市楽座広島","広島県 広島市南区 段原南 1-3-52　広島段原SC7F","n7oCpwa9RrwhBPZRTe7TYQ","","","1"
"ピーターパンと仲間たちマックスバリュ高陽","広島県 広島市安佐北区 口田 4-6-32　マックスバリュ高陽店3F","ArbNsuClhGr0MaNxqgbWCA","","","1"
"ブラックジャックアクア","広島県 広島市安佐南区 大町東 4-12-11","8DFB-NbAxaKZi5dYhYsIcA","","","1"
"モーリーファンタジー広島祇園","広島県 広島市安佐南区 祇園 3-2-1　イオンモール広島祇園　イオン広島祇園店3F","p9nJ7noWG92JPj_IGbckLQ","","","1"
"ファンタジア","広島県 広島市安佐南区 緑井 6-21-1　フィエラ・ディ・プローバ7F","HN5PSYQOustZHtksHEfi4w","","","1"
"モーリーファンタジーアルパーク","広島県 広島市西区 井口明神 1-16-1　アルパーク西棟4F","7NNs8FctKo2t-tnGg1NZVQ","","","1"
"GiGO 広","広島県 呉市 広中町 1-9　フタバ図書ソフトピア広店2F","ajtA6qERC4DQAOFlBB6fVA","","","1"
"ふぇすたらんど広","広島県 呉市 広本町 2-17-1　イオン広店4F","FwtbZQM_DF-ewJICjt0tlg","","","1"
"お宝買取団三原","広島県 三原市 宮浦 4-9-5","p9C77ApTPGIiWHEXwlsJMg","","","1"
"ハッピーランドさんすて福山","広島県 福山市 三之丸町 30-1　さんすて福山1F","uBd4uEJaCuHWrYS9pCQzQQ","","","1"
"ピノッキースパティオ蔵王","広島県 福山市 南蔵王町 5-9-18　ゆめタウン蔵王3F","QZpO42nnzPKo2QuTJyl2sw","","","1"
"ファンタジープラザ松永","広島県 福山市 柳津町 1-5-7　MEGAドン・キホーテ福山松永店2F","LCGDGY2AFlnBkJHiou3jnA","","","1"
"GiGO 福山","広島県 福山市 瀬戸町山北 300","BkO2sMhMdc3qSCbMNOQL9Q","","","1"
"アミューズメントパークMG府中天満屋","広島県 府中市 府川町 186-1　府中天満屋2F","zolI3_GszemMSe7po87nGA","","","1"
"スマイルステーション三次","広島県 三次市 十日市東 4-1-30　サングリーン1F","u0_LiBv-jqFYWSskt6ml0g","","","1"
"ピノッキースパティオ大竹本館","広島県 大竹市 晴海 1-6-1　ゆめタウン大竹2F","E1ZRjz6X3H6cas9HdmzjjQ","","","1"
"お宝買取団東広島","広島県 東広島市 西条御条町 6-20　4F","1CdA9eANB8wFZ0Gjj_boKQ","","","1"
"ブラックジャック東広島","広島県 東広島市 西条町御薗宇 6120","xz43OIZFcybNZ6HBRUbDrQ","","","1"
"ピノッキーランドゆめタウン黒瀬","広島県 東広島市 黒瀬町楢原 100-1　ゆめタウン黒瀬2F","UCJPgsCvUUx6WOq_dK4SDg","","","1"
"クレヨンしんちゃんオラのあそべるゆめぱ～く廿日市","広島県 廿日市市 下平良 2-2-1　ゆめタウン廿日市3F","7yxdLoRb5TvPCYGrHwfbKw","","","1"
"ピノッキースパティオ吉田","広島県 安芸高田市 吉田町吉田 594-1　ゆめタウン吉田2F","PjPQGUWGQ6inX_SF0VFQ6g","","","1"
"プラザパル江田島","広島県 江田島市 大柿町飛渡瀬 180　ゆめタウン江田島2F","JHtP6RKAFky5Kf8cRNJU2A","","","1"
"ふぇすたらんど府中","広島県 安芸郡府中町 大須 4-2-10　サンリブ府中3F","bCt08zxY8HOKeB1FWNaStQ","","","1"
"ゆめシティゆめパーク","山口県 下関市 伊倉新町 3-1-1　ゆめシティ3F","-BBhyysvJ3zty8kkDSELFw","","","3"
"アミパラ下関駅南","山口県 下関市 東大和町 1-3-15","oHY1Kd7ZLOI1o_YJpDJBdg","","","3"
"サープラ山口あそびタウン","山口県 山口市 湯田温泉 6-8-3","x5269yQ2lqOoE7hNxnnlQg","","","3"
"PALO防府","山口県 防府市 中央町 1-3　イオン防府店3F","KCT8vUkh1nQRUYWlA2Sq9Q","","","3"
"namcoおのだサンパーク","山口県 山陽小野田市 中川 6-4-1　おのだサンパーク2F","1aaBjWxabgE6_aNqW_ptsQ","","","3"
"サープラ下関長府あそびタウン","山口県 下関市 ゆめタウン 1-1　ゆめタウン長府2F","4ovfOOphwuzPDLoQty8G9Q","","","2"
"アミパラ下関長府","山口県 下関市 長府才川 1-42-48","Y4SmKkjylIq9ud_4o71Gdg","","","2"
"namcoフジグラン宇部","山口県 宇部市 明神町 3-1-1　フジグラン宇部2F","h6sZxJ3e_S1uBgK7lMKYZw","","","2"
"フレスパランドカッタの湯","山口県 宇部市 海南町 1675","RWB83Aiyt99pl4CGiNdK1Q","","","2"
"ピノッキースパティオ宇部","山口県 宇部市 黒石北 3-4-1　ゆめタウン宇部2F","DdVFVUx30z4YR2WbNaGN7Q","","","2"
"ソユーファミリーゲームフィールド防府","山口県 防府市 鐘紡町 7-1　イオンタウン防府1F","d47HlNP1hE2xenuKBZGAmw","","","2"
"アミュージアム周南","山口県 下松市 中央町 21-3　ザ・モール周南3F","OtxqRZf6mdxkZ6C1QEuRmA","","","2"
"ふぇすたらんど下松","山口県 下松市 南花岡 6-8-1　サンリブ下松2F","y3E-e5iXhWpnGOjbfZ-E2g","","","2"
"フジグラン岩国店アミューズメントパーク","山口県 岩国市 麻里布町 2-9-8　フジグラン岩国5F","fTdNrBPTOKHfNBkiGA4puw","","","2"
"モーリーファンタジー光","山口県 光市 浅江 木園1756-1　イオン光店2F","a6g3lUB09uKQTIEJGWdpvQ","","","2"
"ふぁんたじーらんどてくもぴあ柳井","山口県 柳井市 駅南 1-11　MrMax柳井店A棟","GHjKriXTFAqjIe18mGtFCg","","","2"
"アミパラ周南久米","山口県 周南市 久米 2834　イオンタウン周南久米内","0Zd-rEDboIDrE62DGEllsA","","","2"
"ゲームスポットSPEED","山口県 周南市 久米 3219","dGpr4RPrK0lWWIH2DzGAiQ","","","2"
"アピナ徳山","山口県 周南市 青山町 1-18　ゆめタウン徳山2F","Q4pP9jQZuciK5lPfhFvKRw","","","2"
"アミュージアム新下関","山口県 下関市 石原 300　コスパ新下関ブックスビル1F","MhKYRK7OxfSI2Z4KdH_6nA","","","1"
"モーリーファンタジー下関","山口県 下関市 竹崎町 4-4-7　シーモール下関4F","xJRbtCoCym2-Dpfd8wAtSQ","","","1"
"GAME・パフェ下関","山口県 下関市 竹崎町 4-4-8　シーモール下関4F","Xmm_zKIP2YZW-kKj09Vwcw","","","1"
"コジマ×ビックカメラ宇部空港","山口県 宇部市 東見初町 1-76　コジマ×ビックカメラ宇部空港店内ゲームコーナー","ZuTxCP3_YqNL4Yy3VEK1pQ","","","1"
"GiGO イオンタウン小郡","山口県 山口市 小郡前田町 3-6","Z_lqRnDWwvFiygVvS94JpQ","","","1"
"てくもぴあ阿知須","山口県 山口市 阿知須 4825-1　サンパークあじす2F","3rOR14meCLNq1tyVnNpkUg","","","1"
"タイトーFステーション山口メルクス","山口県 山口市 黒川 82-1　ハイパーモールメルクス山口内","EEoi04B15SwATkmzpQWSMw","","","1"
"ふぇすたらんど萩","山口県 萩市 唐樋町 2-4　サンリブ萩2F","cWANyqyqxAX46uQNOK2KTA","","","1"
"ピノッキースパティオ防府","山口県 防府市 八王子 2-8-8　ゆめタウン防府3F","_7Q8jV5rPKjQ5XNYAnls4Q","","","1"
"ピノッキースパティオ南岩国","山口県 岩国市 南岩国町 1-20-30　ゆめタウン南岩国2F","LkOJjFp6t5J61jVe37dKUA","","","1"
"フラーボスパティオ","山口県 柳井市 南町 4-5-3　ゆめタウン柳井2F","qdh6VDbQC8KcHCCCtAEmuw","","","1"
"アミパラ新南陽","山口県 周南市 古市 1-4-1　イオンタウン周南内","jsFoee-pzhKdGHFImfAgBQ","","","1"
"パスカランド新南陽","山口県 周南市 清水 2-2-1　ゆめタウン新南陽内","aKMACjzBOavs1qLPvqjhiw","","","1"
"namcoゆめタウン徳島","徳島県 板野郡藍住町 奥野東中須 88-1　ゆめタウン徳島2F","pWlVfTndDoEQKQth4shlAA","","","5"
"ラウンドワン徳島・万代","徳島県 徳島市 万代町 4-19-1","VyY015uSjzC5ofUW-bACdQ","","","2"
"GiGO スエヒロボウル徳島","徳島県 徳島市 南末広町 4-95-2　スエヒロボウル内","DqWIYWlFEQNthMa6QbjAgQ","","","2"
"アミューズメントパフェパレパレ田宮","徳島県 徳島市 南田宮 2-2-46","BiXsAGj5fRXx__8by00DpA","","","2"
"アミューズメントパークMG 徳島","徳島県 徳島市 西新浜町 1-45　マルナカ徳島店2F","5azndAsQ_emdkBUeinJ4kg","","","2"
"ナムコランド鳴門","徳島県 鳴門市 撫養町大桑島 字濘岩浜4-1　パワーシティ鳴門別棟","D8H08uJJTkh3_ohCfr-wIQ","","","2"
"ふぇすたらんど脇町","徳島県 美馬市 脇町字拝原 1711-1　マルナカ脇町店2F","7PdxaLmpwXmHMHXzLlBlvg","","","2"
"namcoフジグラン石井","徳島県 名西郡石井町 高川原字天神 544-1　フジグラン石井2F","JWXu8DWrUgXYLJrT4ln3DA","","","2"
"タイトーステーションフジグラン北島","徳島県 板野郡北島町 鯛浜 字西ノ須174　フジグラン北島内","0LXRRwgC0e2u_zz1RHjIWA","","","2"
"わくわくらんど徳島","徳島県 徳島市 南島田町 3-55　ショッピングプラザタクトA館1F","oJyuKbntSAsPNUe7Vn7nEA","","","1"
"モーリーファンタジー徳島","徳島県 徳島市 南末広町 4-1　 イオンモール徳島　イオンスタイル徳島4F","YnSwIPJ2gyOjt-pop81vkQ","","","1"
"アポロゲームセンター沖洲","徳島県 徳島市 南沖洲 1-93-1","-lC4cG97udq98nmbUqRpYA","","","1"
"フジグラン阿南","徳島県 阿南市 領家町土倉 10　フジグラン阿南内ゲームコーナー","NtY6HIo0q5dcralNXY136Q","","","1"
"ゆめタウン高松店ゆめランド","香川県 高松市 三条町字中所 608-1　ゆめタウン高松2F","4U6Y2yCz9KrIoQQy07H_Qg","","","3"
"アミパラ高松","香川県 高松市 伏石町 2168-2","tCoL-yzFjq37YtJm2fXGfg","","","3"
"ラウンドワンスタジアム高松","香川県 高松市 松島町 2-7-43","Oy4aNxLtBklgf_hfb_1dDg","","","3"
"namcoフジグラン十川","香川県 高松市 十川西町 651-1　フジグラン十川別棟","hvPtHuF7cMlygn4xp66uRA","","","2"
"まるゲ","香川県 高松市 南新町 8-12","4EWMLoWVg8-lcoDGk3ahrg","","","2"
"モーリーファンタジー高松東","香川県 高松市 福岡町 3-8-5　イオン高松東店3F","fAIxIFFyZI5WCceSH0wfiQ","","","2"
"モーリーファンタジー高松","香川県 高松市 香西本町 1-1　イオンモール高松　イオン高松店3F","fhCITICgbjHwHhRmQFxlrQ","","","2"
"ピノッキースパティオ丸亀","香川県 丸亀市 新田町 150　ゆめタウン丸亀3F","j4W5ds20vXUMJjL3qAoAIA","","","2"
"アミパラ丸亀","香川県 丸亀市 飯野町西分字川縁甲 584-1　ハローズ棟内","v0V2cyongIoS1pzzxOF0Dw","","","2"
"マックスプラザ善通寺","香川県 善通寺市 中村町 1798-2","iMylaDMn3av4SuRKML61rA","","","2"
"アピナ善通寺","香川県 善通寺市 金蔵寺町川添 1903　メガセンタートライアル善通寺店内","AYJp1XbVSPFNbIdXbLnQAQ","","","2"
"タイトーFステーションゆめタウン三豊","香川県 三豊市 豊中町本山甲 22　ゆめタウン三豊2F","FV4dI7b1h3gMHzdTbO4qNw","","","2"
"イオンタウン宇多津ゲームコーナー","香川県 綾歌郡宇多津町 浜二番丁 16　イオンタウン宇多津2F","SfFK0VTl4JQ5RXt7kYc30g","","","2"
"Feedy Diner＆Arcade 綾川","香川県 綾歌郡綾川町 萱原 822-1　イオンモール綾川3F","YMzbZjwaWu_qXB-mZmgdqw","","","2"
"モーリーファンタジー綾川","香川県 綾歌郡綾川町 萱原 822-1　イオンモール綾川　イオン綾川店3F","y1UK9rhImbKO2LN0GOEUsA","","","2"
"アミュージアム高松","香川県 高松市 伏石町 2144-9","j6Fzj21GMtSVKh61-6nyfA","","","1"
"GiGO 高松","香川県 高松市 勅使町 535","6Y6dZrX7P886Y8cpk8ElgA","","","1"
"アミューズメントパークMG レインボー","香川県 高松市 多肥下町 1552-17　パワーシティレインボー2F","PNw_Xq2Mrfv9uCQYSctB-w","","","1"
"アミューズメントシティMG 屋島","香川県 高松市 屋島西町字百石 1912-1　パワーシティ屋島A棟3F","qx7BCDNptji5XZAXIpyQVw","","","1"
"チッキッズ瓦町FLAG","香川県 高松市 常磐町 1-3-1　瓦町FLAG5F","r92MVxH2WKsWkQrgo1LlqQ","","","1"
"ふぇすたらんど栗林南","香川県 高松市 西ハゼ町 清水18　マルナカ栗林南店2F","fJdj2gBwLuSLIQq2Z0WflA","","","1"
"GiGO イオンモール高松","香川県 高松市 香西本町 1-1　イオンモール高松2F　227-2","Y-8TzmRX6lD93IMU7oClXg","","","1"
"タイトーステーション丸亀","香川県 丸亀市 川西町南 1280-1　フジグラン丸亀バッハ棟2F","fQoRQn8H-BXv2Do_38qzlw","","","1"
"GiGO 丸亀","香川県 丸亀市 蓬莱町 56-1","jEsxWCl6WZEY8jh0njdFsA","","","1"
"ふぇすたらんど豊浜","香川県 観音寺市 豊浜町姫浜 1158-1　マルナカ豊浜店内","URMtL_vaog32OrZuw9KYRA","","","1"
"アミューズメントパークMG 志度","香川県 さぬき市 志度 2431-1　フジ志度店別棟","HAnb0-9ZZbGsEUqmn4AODw","","","1"
"ふぇすたらんど白鳥","香川県 東かがわ市 白鳥 字城泉144-1　マルナカ白鳥店内","tSTbhhETfd52sxwJ-fyRRQ","","","1"
"アミューズメントパークMG 土庄","香川県 小豆郡 土庄町 半ノ池甲1360-10　マルナカ新土庄店内","0Awz1j81XFrhsG9QtP88TA","","","1"
"ふぇすたらんど三木","香川県 木田郡三木町 氷上 482-2　マルナカ三木店2F","hUiAAbYU-3bjwceXqf_WtQ","","","1"
"ふぇすたらんど宇多津","香川県 綾歌郡宇多津町 宇多津町 2419-1　マルナカSC宇多津店内","hjf-R7hzWwls852g0PVC3g","","","1"
"スマイルパーク多度津","香川県 仲多度郡多度津町 北鴨 2-10-1　イオンタウン多度津内","B96NC939bLzgxQX93yWaCg","","","1"
"namcoパルティ・フジ西条玉津","愛媛県 西条市 玉津 564-1　フジ西条玉津店2F","U4WYsL9oBUuOHG6lf8za2A","","","4"
"アミューズメントパークMG 大街道","愛媛県 松山市 大街道 1-4-17","63SXqaJzyV37PzMkxI-AsQ","","","3"
"アミューズメントパークMGキスケ","愛媛県 松山市 宮田町 4　キスケボックス内1F","thqiYQA14Ci5jNqZjYYoig","","","3"
